,METTL3,METTL14,METTL16,RBM15,RBM15B,WTAP,KIAA1429,CBLL1,ZC3H13,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,IGF2BP1,IGF2BP2,IGF2BP3,HNRNPA2B1,HNRNPC,RBMX,FMR1,LRPPRC,ELAVL1,ALKBH5,FTO,Type
TCGA-HU-A4GJ-01A-11R-A251-31,4.281074307,3.492456978,3.972455555,4.762104802,5.22758745,5.514855102,4.296523483,4.689351164,5.843448008,5.519258823,4.316173988,5.856882885,6.012599735,5.509219509,0.235497681,4.091740449,1.985283281,8.459514817,7.372757126,6.874153904,4.24349315,5.6504722,5.460763202,6.012139323,3.808064759,Tumor
TCGA-RD-A8N4-01A-21R-A36D-31,4.440362911,4.285633032,4.66046832,3.787719763,5.806726955,5.35308294,4.792008327,5.416583398,6.574704473,5.441437996,4.007445798,6.252272966,6.001854924,6.444160981,0.125227659,2.053977041,0.360893832,8.024640486,6.952847225,6.431967715,4.593765484,5.923801907,5.485328927,6.875496502,4.892173391,Tumor
TCGA-CG-4436-01A-01R-1157-13,4.39561399,3.249008826,3.632998686,3.858338142,5.403992297,6.072636635,5.345070582,6.339720511,6.048665381,4.986089137,3.56257703,7.036604433,6.567132421,6.933135893,1.669774686,1.620416092,0.245779793,8.213105192,7.335405541,7.022465469,5.429750855,6.970999711,5.321318788,5.01260142,3.640965598,Tumor
TCGA-D7-8579-01A-11R-2343-13,4.198563301,4.119056484,4.643722301,4.373861155,6.147254591,5.481899509,4.849925722,4.794303566,6.367101584,5.397489477,4.075330674,6.748948221,6.375213413,6.427293063,0.019165424,5.275307702,1.438489279,8.275396824,6.949424042,6.406387345,4.270987093,6.274434252,5.563228005,6.426601998,4.611348869,Tumor
TCGA-MX-A5UG-01A-21R-A31P-31,4.099351598,3.834277371,4.377885163,4.849734608,6.151574324,5.550967135,5.008186565,4.785617506,6.375540637,5.490224176,4.526615354,6.336561901,6.30244646,6.616287702,0.463035111,5.219543766,0.824303021,7.9771408,6.998908549,6.976831015,4.528982566,6.462471026,5.533842703,6.063680738,4.649547059,Tumor
TCGA-VQ-A8E3-01A-11R-A39E-31,3.891027351,3.104657372,4.266712343,4.433525688,6.046128245,5.754244825,4.873474627,5.147408058,6.460473426,5.789822351,4.503539555,6.586404475,6.299135653,5.754843686,5.067682596,6.890106165,2.337596928,8.688310814,7.47358968,6.989702166,4.927387819,7.345125774,6.066050431,6.24733503,4.328614616,Tumor
TCGA-BR-A4J9-01A-12R-A251-31,3.892182136,3.907172375,4.548102423,3.707514852,5.453655192,5.272553275,4.484448812,4.861032796,6.311761754,5.304276658,3.577372026,6.077207102,5.723343397,6.028048159,0.041371739,3.68409272,0.40469967,7.698349071,6.713316398,6.407477843,4.283112066,5.592585005,5.420931027,6.458196565,4.808301638,Tumor
TCGA-HU-A4GP-01A-11R-A251-31,3.52021353,2.822406091,3.381345814,4.668048191,6.145095369,5.580727089,4.959815123,4.736134543,5.395210558,5.357641027,3.643221264,6.827340163,6.745147228,6.709949515,0.236369422,5.84054078,3.961230654,8.531924903,7.390658229,6.854097909,4.007441313,7.295215164,5.569638125,6.630841316,2.746320292,Tumor
TCGA-BR-6565-01A-11R-1802-13,4.179343841,3.031506359,3.651731392,4.26821953,5.774581774,5.099962528,5.153278413,4.943188075,5.207934617,4.972804298,3.231357753,7.055432121,6.112533755,6.127683831,2.872941019,6.235513588,3.483177304,8.454128587,7.381969424,7.042440787,4.521333467,6.733214674,5.533968504,5.884219424,3.511728622,Tumor
TCGA-VQ-A8PB-01A-11R-A39E-31,4.633805495,3.97150033,4.229816306,4.321941079,6.184479266,5.729708832,4.913927224,5.551702418,5.735545464,5.612589881,5.022392228,6.235106085,6.664764411,6.892463887,0.057135767,5.872289741,3.357923398,9.274317579,7.856329034,7.461419692,4.772502236,7.890956118,6.244069034,6.340972997,4.074348725,Tumor
TCGA-HU-A4GY-01A-21R-A24K-31,4.766184873,4.007909495,4.398552859,4.456536768,5.599269882,5.851103869,5.154893026,4.947504394,6.514885235,5.750766468,4.789821568,6.351301997,6.561624452,6.427836771,0.398655187,5.038539779,0.867982786,8.642558624,7.362286647,7.107404365,5.293661084,6.236635924,5.611706503,5.999049076,4.234543473,Tumor
TCGA-BR-8361-01A-11R-2343-13,4.691106988,3.206063342,4.718927632,4.967679087,6.531370699,5.697915569,4.370133585,4.910992113,5.705834178,5.036494542,4.131477541,6.477244065,6.524682119,5.984912166,0.141177844,6.021004599,1.198149626,8.719413807,7.407999337,6.842092584,4.890586286,7.417161374,5.698236262,6.204569066,3.751594402,Tumor
TCGA-BR-4367-01A-01R-1157-13,3.161783224,3.29424843,3.454749961,3.854071471,5.135815977,5.355745394,5.405896063,4.892212257,5.011662906,4.872769672,3.248123403,5.984461525,6.482407052,7.080336816,0.030592965,6.510043491,4.688201064,7.905020493,7.208696727,6.608223768,4.241975906,6.604139393,5.359981427,5.305698479,3.787882714,Tumor
TCGA-ZQ-A9CR-01A-11R-A39E-31,3.757168362,2.982089857,3.426023972,3.867210527,4.8693414,5.642628222,4.6267767,4.394876965,6.931750416,4.996778294,3.147087835,6.282058879,5.948295971,5.567140789,0.052456448,5.851647362,2.853990858,8.908740867,7.136671275,6.509184665,4.577355105,5.994415217,5.345069163,5.55833901,3.686712294,Tumor
TCGA-CG-4304-01A-01R-1157-13,4.701062162,3.837785848,3.553747546,3.914857242,5.71743488,6.078584005,4.491654953,5.897852715,5.248810704,5.606491975,3.939758791,6.717554423,6.468947366,6.486261771,0.20548798,4.745035599,0.38897199,8.380569723,6.760161055,7.031968561,4.494167886,6.337533063,5.395614676,5.396571451,4.037057975,Tumor
TCGA-RD-A7BT-01A-11R-A33Y-31,4.100034039,3.142321449,3.455949212,4.153496501,5.79277442,5.715213859,4.305640808,4.470763956,5.422866396,5.015763376,2.747323804,7.515572907,6.099927613,5.724306199,4.386551624,6.081824478,4.941892253,8.692474625,7.704091769,7.447286595,4.636441336,7.086305038,5.806515081,5.35475745,3.624589901,Tumor
TCGA-VQ-A925-01A-11R-A414-31,4.676484067,3.216113048,4.336863206,4.040155995,5.473074478,5.180743821,4.428070013,4.708191099,5.805828723,5.330717217,3.544405014,6.505855687,6.173150625,6.445930098,1.103633258,4.293747149,0.643917313,8.236128072,7.169512171,6.460817088,4.646414991,6.487986948,5.700228847,6.044645189,3.5525775,Tumor
TCGA-FP-A4BF-01A-12R-A36D-31,3.401027625,2.75888858,3.74627299,3.517163549,4.835477457,5.405873605,3.69282442,4.28515139,5.853016557,4.881844211,3.249898558,5.784743714,5.631776277,5.233490452,0.642228096,4.976969367,2.9088909,8.759044617,6.781265279,6.332766643,4.309383582,5.605662334,5.3452452,5.193532677,3.567704846,Tumor
TCGA-BR-8384-01A-21R-2402-13,4.31667,4.126500468,4.966238027,4.652368895,6.104150859,5.600663741,4.95113968,4.983717364,6.412792532,5.663780664,4.384287473,6.593481211,6.416796177,6.542080798,0.084837573,4.8962796,0.901989659,7.846394901,6.967248166,6.54462479,4.843681409,6.039114261,5.727289886,6.884893378,5.095894047,Tumor
TCGA-D7-6527-01A-11R-1802-13,2.436518737,2.709988872,2.966131228,3.203147113,5.506681909,5.202226499,4.031187847,4.043981362,5.076471019,4.191005899,1.249099417,6.101700075,5.572431631,5.75400612,0.054729945,2.853355771,2.265161113,7.159947001,7.082031917,6.525240464,3.281101318,5.441872187,5.203428273,5.283957634,3.010578635,Tumor
TCGA-HF-7132-01A-11R-2055-13,4.031498419,3.770826932,3.703387571,3.824691491,6.038043233,5.514477997,4.811536279,4.720518712,4.98036582,5.332448726,4.730002421,6.368262339,6.457618094,6.240934593,0.046241684,5.031080631,1.074204672,8.197331219,7.286164057,6.964516464,4.577164133,6.896501945,5.528486305,5.814779714,3.714003674,Tumor
TCGA-VQ-A8PC-01A-11R-A39E-31,3.816933464,3.357284272,3.57382651,4.38463561,5.867857679,4.854232585,4.772035015,4.989009541,6.262144094,5.225711822,4.134021282,6.802671451,6.263262063,6.469810617,0.049077615,6.642708791,4.677908466,8.31214781,6.862177357,6.477893586,5.048852583,6.522502284,5.541380401,5.997816717,3.736969562,Tumor
TCGA-VQ-A8PQ-01A-11R-A414-31,4.677388717,4.312821254,4.748773568,4.958051992,5.814265599,5.462691048,5.079641365,5.428014722,6.582415099,5.964584618,5.117259925,6.403279654,6.426551923,6.237728903,0.560276211,4.733823954,3.348753786,8.34842011,7.131535983,7.281022176,5.026199844,6.584476561,5.570263757,6.327507846,4.654906929,Tumor
TCGA-MX-A5UJ-01A-11R-A31P-31,4.474069969,3.769549606,3.931272691,4.034257981,5.704269148,5.459666038,4.613446786,4.5344744,5.923863456,5.312967155,3.943576313,6.278766305,6.260623204,6.307605208,0.130497878,4.917416479,0.679519824,8.553861182,7.452247007,6.705682147,4.185913313,6.181939373,5.763349425,6.336936535,3.964469795,Tumor
TCGA-VQ-A91Z-01A-11R-A414-31,4.699389498,3.738147399,4.358802736,4.198274118,6.962575628,5.877378623,5.722916523,5.525555261,7.609250409,5.88085716,2.76383476,7.810157082,6.573296809,6.463186424,0.406437621,6.41397295,0.129303844,8.666488902,7.415042853,7.247987308,5.814681921,6.465919954,5.79716658,6.437608046,4.376227861,Tumor
TCGA-FP-7829-01A-11R-2055-13,4.193438229,3.624166417,4.410958379,4.007328281,5.183404333,5.496424639,4.861872511,4.238972533,5.848942363,5.421743384,3.240494159,7.271876635,6.69891576,6.56856359,0.927193628,4.442114786,3.95566153,9.065615392,7.778267724,7.521124566,4.357372536,6.109309571,5.830356494,6.61790175,3.732504744,Tumor
TCGA-HU-A4GC-01A-12R-A251-31,4.258553597,3.406773245,3.909141367,3.700579542,5.081827886,5.354410549,4.898900506,4.152386258,5.600038069,5.298277799,3.174922967,6.440213059,6.307617593,6.143873774,0.120224481,5.75062687,1.869431623,8.612440969,7.457128026,6.421770309,3.778487204,6.075138104,5.711057351,5.559493509,3.41924466,Tumor
TCGA-BR-6563-01A-13R-2055-13,3.221081756,3.346083777,3.644195472,3.308618768,5.132637296,5.203102859,3.704464766,3.94137773,5.279611324,4.794988672,3.007262251,5.907747783,5.86914198,5.360182699,0.475092252,3.482552745,0.277067794,7.378608724,6.82229549,6.647376252,3.880737434,4.952251084,4.931133669,5.545712053,3.586789959,Tumor
TCGA-VQ-AA6A-01A-11R-A414-31,3.565905422,3.382722995,4.075795304,5.496170867,5.557441645,5.48661849,4.873790564,5.32389351,6.031703518,5.438348748,3.970102669,7.139123596,7.267514262,6.446474272,1.337393122,6.578941731,4.933334215,8.748359589,6.643847245,6.704545551,4.863622331,6.853501694,5.360533892,6.562025624,4.000476011,Tumor
TCGA-BR-A4CR-01A-11R-A24K-31,5.10729325,3.782904406,4.344299459,5.244190273,6.358711852,6.015490433,4.718403276,5.359371116,8.08317347,5.868042949,3.709596128,7.218481867,7.081663448,6.025594729,3.086163491,3.929623431,5.266031645,8.947615023,8.096805798,7.667779322,5.538708248,6.880024261,7.410654862,7.439424653,4.767536158,Tumor
TCGA-HU-A4G2-01A-11R-A251-31,3.585507015,3.511747594,3.594813656,3.625818703,5.442098857,5.708966875,4.309122333,4.412646055,5.495952216,5.310199044,3.183537647,6.237823723,6.251121064,6.160448703,0.037900487,6.249273907,2.878342795,8.787262344,7.439942224,6.929859628,4.092182908,6.285049085,5.808578633,5.50568046,3.273222994,Tumor
TCGA-CG-4460-01A-01R-1157-13,4.424145457,4.245826483,4.074004414,4.144796082,5.311392308,5.784064721,5.535613806,5.257245263,5.058997848,5.766168173,4.537488662,6.136348701,6.433002654,7.039620967,3.506920514,3.832997326,0.299664919,8.484349637,7.7414562,7.667200976,4.738885625,6.287691328,5.171248868,5.736197352,4.565651398,Tumor
TCGA-CG-4465-01A-01R-1157-13,4.433899524,3.835882652,3.99396595,4.221583255,5.363204375,5.975775989,4.903993643,5.297565251,5.228264974,5.510300532,4.618395487,6.099224288,6.789011898,6.651187915,0.818886219,5.380492581,1.737847677,8.438457541,7.694999252,6.830440416,4.825547024,7.395013943,5.809643384,5.812969877,3.76109056,Tumor
TCGA-CD-8529-01A-11R-2343-13,3.860718522,3.475627089,3.560277189,4.326917674,5.920557468,5.03754915,4.207182259,4.452112391,4.943385021,4.764869999,2.977010046,6.940718816,5.860550434,6.008327322,0.127725979,5.444335439,0.381535005,7.817501109,6.795953921,6.088543185,4.742896568,5.286101202,5.089300682,5.905382488,4.091050687,Tumor
TCGA-BR-4370-01A-01R-1157-13,4.139302492,3.989723053,3.911996385,3.745605221,5.070618166,5.891563789,4.959774791,5.442949466,5.12928178,5.493738268,4.476756247,5.909125282,6.309480356,6.827453225,0.076974893,5.730515243,2.372712557,8.370270665,7.007542003,7.027107595,5.364691485,6.113502148,5.235152241,5.389795728,4.443682895,Tumor
TCGA-HF-7134-01A-11R-2055-13,4.016306432,3.232207464,3.655994028,4.179052372,6.185434267,5.237177831,5.003819434,4.723011304,5.233249609,5.154586044,3.84105127,6.667831113,6.141423799,6.658153774,0.050426163,4.414379119,0.131161604,8.44751473,7.472062049,7.266705972,4.035506026,6.411684864,5.444819106,5.595061076,3.534273308,Tumor
TCGA-HU-8249-01A-11R-A36D-31,4.889231613,3.848229322,3.827031423,4.390436572,5.37111588,5.912705665,4.00267282,5.260391178,7.016920802,5.508621337,3.981806998,7.233161393,6.267602463,5.952181647,2.904832037,6.520948626,3.149606013,9.330050777,7.808983475,7.441504229,4.165338766,6.642125794,6.296678016,5.339196732,3.617747492,Tumor
TCGA-IN-A6RN-01A-12R-A33Y-31,3.652149157,3.509875693,3.615747034,4.014203516,4.970133507,5.432546243,3.779117861,3.824439977,5.458482407,5.284997098,3.100967391,6.536545633,6.308981683,5.792868884,0.226725041,5.088679708,3.115998879,7.858573498,6.9074964,5.936927862,3.818889408,5.686676161,5.387022646,7.025106538,2.848024758,Tumor
TCGA-HU-A4GD-01A-11R-A36D-31,4.430782368,3.454995995,4.223770825,3.971615285,4.56994733,5.907868892,5.297034003,4.15374941,6.779707538,5.538459943,3.752144845,6.903892688,6.352418676,6.722448264,5.197544224,7.166173127,3.477795173,9.281463886,7.222872166,7.239327387,4.735874143,6.276060367,5.967648657,5.345530948,2.994563614,Tumor
TCGA-BR-A4IV-01A-31R-A251-31,4.223710597,4.123145534,4.732878064,3.668974592,5.780554203,5.494807594,4.809126803,4.609471311,6.621588032,5.489376911,3.760922426,5.981355157,6.150912793,6.296435932,0.079875545,4.010141582,0.377506381,8.007452862,6.912882153,6.459105828,4.494303596,5.656625647,5.429666843,6.698105139,4.79274241,Tumor
TCGA-HU-A4H5-01A-21R-A251-31,4.755846309,3.57967617,3.78274194,3.978908562,6.434966096,6.263956835,4.222357899,4.718374779,6.235833305,5.399213485,4.812120303,7.654108256,6.038100096,6.152612188,0.149709926,6.168901527,0.303410903,8.851470781,7.68563465,7.545946753,5.454126201,6.315383274,5.431429741,6.444386448,2.808616728,Tumor
TCGA-D7-6525-01A-11R-1802-13,4.068405117,3.540360866,3.262858567,3.714647767,5.186208947,4.766095803,4.837034966,5.028247781,4.280817529,4.9437868,2.968909675,7.073309331,6.190132433,5.431091043,5.091616062,7.062499523,5.114446154,8.192387018,7.229349505,6.688767838,3.920379059,5.89763445,4.932808601,5.356419303,3.967112338,Tumor
TCGA-HU-A4H2-01A-11R-A251-31,4.055665079,2.95629925,3.811898432,4.3938843,6.03028244,5.464339899,3.84784762,5.405619048,5.375124252,5.326283502,3.417195509,6.802131164,6.347775307,5.492602782,0.026381472,2.675233317,0.116287855,8.993637003,6.975117696,7.187095681,4.438097196,6.716491625,5.302802671,6.136666088,3.125315018,Tumor
TCGA-CG-5726-01A-11R-1602-13,4.164227142,3.147163236,3.967431479,4.521874271,5.86127826,5.152594342,4.963440831,4.689225906,3.949479839,4.726635612,3.880334848,6.796125292,6.295891231,6.291890463,0.011180466,5.322564183,0.047267218,8.324708913,7.515540581,7.17002218,3.410616808,6.789911793,5.495282311,5.83225447,3.546356165,Tumor
TCGA-IN-AB1V-01A-21R-A414-31,3.982186809,3.870342031,3.815203436,3.738924526,5.572716292,5.423537498,4.693558881,4.548539583,6.153732997,5.782539356,4.492735115,5.774340348,6.16215363,6.06684221,0.252570675,5.166201253,2.172337414,7.836490357,6.618127336,6.197917864,4.735274125,5.596784605,4.944916059,5.753058927,3.768581342,Tumor
TCGA-FP-8210-01A-11R-2343-13,4.188222872,3.858630559,4.601779701,4.254476887,5.808341543,5.632546257,4.674150452,4.635014283,5.812244576,5.319659116,3.833949626,6.339539701,6.38743182,6.147295708,0.193084762,4.968285249,0.443795887,7.863888287,7.080027626,6.599819436,4.388395523,6.074943582,5.559867122,6.022685096,4.812924297,Tumor
TCGA-VQ-AA68-01A-11R-A414-31,3.656972233,3.228071527,3.935680378,5.188907662,6.081921386,5.157145197,4.938510695,4.29236581,5.969422671,5.568881536,3.968347004,7.119009573,6.370530838,6.409522131,0.008056308,6.655484213,0.970062384,8.996511904,7.525209921,6.793460252,5.419261112,7.240653972,5.418104922,6.073108329,4.212582567,Tumor
TCGA-BR-4280-01A-01R-1131-13,4.851414747,3.591665057,4.222222637,3.964784901,5.832960122,5.575470571,4.059376046,5.246899417,5.478716885,5.266725834,4.221018631,6.839638421,6.790030433,6.181786158,0.039926431,4.630142165,1.970563614,8.15229042,7.594576914,7.432387392,4.283561053,7.271930777,5.863540069,6.113117585,3.693068724,Tumor
TCGA-VQ-AA64-01A-11R-A414-31,4.285352648,3.960926814,4.821392359,4.7132845,5.868077531,5.762669586,5.273960043,4.848008929,7.131088347,5.752471638,3.887706571,7.184476688,6.269312604,5.870710925,1.539145408,4.605193247,2.283304273,8.56072145,7.576556149,6.920857785,4.896758156,6.147329699,6.153454548,6.171859468,4.579042535,Tumor
TCGA-VQ-A91E-01A-31R-A414-31,4.094409217,3.363286881,3.645525288,4.666602658,5.833028456,5.039446382,4.899205606,4.753618976,5.538661073,5.250119882,4.570118003,6.515567861,5.753114302,6.35142798,0.197987518,6.004609478,1.369874596,8.499344045,7.031593694,6.402867619,4.26457171,6.87251606,5.540845313,6.480309834,3.63515653,Tumor
TCGA-VQ-AA6J-01A-11R-A414-31,4.454284486,3.291176079,3.734509119,4.356949466,5.988803505,5.305742939,4.861833811,4.857413755,6.591585027,5.572813288,4.298941255,6.239819606,5.834604031,6.136298042,1.913594109,6.190858778,3.237037755,8.86713539,7.192006713,6.994236885,4.979221446,7.328313199,5.516316518,5.80873856,4.185435258,Tumor
TCGA-VQ-A928-01A-11R-A414-31,5.07032535,3.840191287,4.552395517,4.428766834,6.312088256,5.632023867,4.904736487,4.298977169,6.369300358,5.623186196,4.494765681,6.78700141,6.301227294,6.458762086,0.503533958,5.717707675,0.103672008,8.523440027,7.129283017,7.115297563,4.655540741,6.842038512,5.55518269,6.379590601,3.66343571,Tumor
TCGA-CD-8532-01A-11R-2343-13,3.756082841,3.129660541,4.33255041,3.960426451,5.186299685,4.77008584,4.167295298,4.561013855,5.484499404,4.88121285,3.871881095,6.737540754,5.743800915,5.463482195,2.046138288,5.134411945,0.762004399,8.037822014,6.942357325,6.431251542,4.092618466,6.19817234,5.625227816,6.313449013,4.483824159,Tumor
TCGA-BR-8679-01A-11R-2402-13,4.303631723,4.145876321,4.190944288,4.875835097,5.687957054,5.333354317,5.45840891,5.287326378,6.030410904,5.313461732,4.005264336,7.445223473,6.318162439,7.004790127,0.389925459,6.403705885,0.568613834,8.574978699,7.305508208,6.942373748,4.999964834,7.148738913,5.769493803,6.118841219,3.760755337,Tumor
TCGA-CG-5725-01A-11R-1602-13,4.28077077,3.603318933,4.610215185,4.199432857,6.477913333,5.064964311,4.865849548,5.510259067,5.565226402,5.214075445,2.689677343,7.163417216,6.151846237,6.267784278,5.06932194,5.963003322,0.115959814,8.437622671,7.467885096,7.012510571,4.064918194,6.391486775,5.912534186,6.496186475,4.517510663,Tumor
TCGA-BR-8080-01A-11R-2343-13,3.84135929,3.140750031,4.182291846,4.216557301,5.945286507,5.031444603,4.906018463,4.290798153,5.881065003,5.054337106,3.277754344,6.836498563,6.15820492,6.529844523,0.099874927,4.34201278,1.958786265,8.124777873,6.960654184,6.632269088,4.429640734,6.131112636,5.185786481,6.015810362,4.177816561,Tumor
TCGA-IN-A7NR-01A-11R-A354-31,3.576524557,3.287709277,3.568525894,3.688408665,5.20433599,5.295699151,4.387235003,4.401913708,5.418420707,5.161806277,3.516392166,6.431461166,5.870875368,5.666674231,1.938350161,5.298737852,4.141124567,8.029040912,7.073423952,6.408186547,3.792250459,5.587872006,5.109876193,5.368490959,3.714571942,Tumor
TCGA-BR-4368-01A-01R-1157-13,4.590888805,3.760315703,4.338414431,4.067319478,5.509222043,6.305366111,5.349903428,5.222217613,5.287560208,5.335495761,3.992533702,6.33117421,6.328826055,6.713122527,0.049910205,6.956733919,3.433321104,8.33631017,7.430917485,7.141764855,4.875193726,6.794548432,5.577981931,5.638228992,4.154577539,Tumor
TCGA-BR-8058-01A-31R-2343-13,3.409212235,3.064418832,3.670484602,4.320152488,5.391270058,5.496282417,4.428236879,4.403742861,5.483512376,4.760464214,3.83336982,6.435798587,6.353590419,5.915925258,0.12596645,4.550517167,3.835952362,8.039728427,6.994515236,6.483580252,4.212720293,5.690695327,5.598417614,5.770928431,4.425365306,Tumor
TCGA-HU-8602-01A-11R-2402-13,4.146656851,3.924334613,4.57969608,4.948331251,5.364545119,5.821364039,5.554044822,5.124036092,5.37045307,5.429708347,4.393826654,6.75774868,6.675559091,6.989479654,0.094398143,8.000355558,3.296198507,9.167675299,7.885527388,7.258272047,5.170181858,6.383523556,6.230836667,6.622208862,4.363931481,Tumor
TCGA-BR-8690-01A-11R-2402-13,3.083254223,3.493444953,3.788054002,4.226832946,4.802114099,5.134160142,5.018204186,4.362816318,6.498523581,5.296489712,2.771681939,7.115992473,6.93303554,5.79518354,4.620437442,7.270126165,2.838228928,8.477240179,6.996787557,6.775644517,4.534768205,5.361044374,5.207124849,5.499779521,2.957266447,Tumor
TCGA-VQ-A91X-01A-12R-A414-31,4.72051707,3.04103161,2.860360176,4.062216714,5.080688785,5.315272039,4.302787686,5.016544011,6.021145221,5.210285989,4.032583131,7.035284089,6.680479084,5.441606643,1.729088075,5.68377392,2.595785297,8.916754587,7.418080291,7.35662011,4.948488717,7.030639551,5.136666354,4.714186989,3.116159451,Tumor
TCGA-3M-AB47-01A-22R-A414-31,4.119041539,3.766335432,3.816460447,3.693599581,5.616093873,5.385205987,4.484943701,4.694523096,6.082066843,5.325944732,4.254622008,5.795018033,6.254992112,6.044473684,0.20812816,4.731585684,0.07471029,8.25901114,7.156896117,7.266720962,4.952341488,6.155793547,5.387542798,5.832486859,3.954349879,Tumor
TCGA-HU-A4GF-01A-11R-A24K-31,5.894157367,3.593246192,4.24269472,4.826484931,6.25705174,5.38846923,5.024257172,5.15358162,6.237868836,5.486414478,3.395211861,7.134690191,6.802250096,6.351236616,4.298167071,6.261773375,4.222340896,9.003388886,7.984629792,7.026776826,4.991139042,7.188357403,5.884712443,6.468442165,3.878724361,Tumor
TCGA-RD-A8N6-01A-11R-A36D-31,4.165255142,3.801905683,4.475252885,4.193079399,5.559189232,5.625171403,4.626504553,4.683722838,6.713522615,5.49117455,3.539083106,7.121965484,6.181004724,6.079031797,5.514003241,6.999209683,4.547623184,8.904961806,7.093429185,6.73728791,4.728121873,6.025458526,5.590871744,5.932647792,4.573669604,Tumor
TCGA-VQ-AA6K-01A-11R-A414-31,3.670570712,3.329340343,3.895828993,4.312755194,5.360387806,5.338315656,4.756555255,4.525557767,6.475726299,5.828441941,4.246729579,7.27296377,6.09187392,6.225355146,1.454462298,5.156721009,0.772092653,8.631790389,6.773536182,6.70868387,4.806369431,5.835388268,5.176306415,5.469748898,4.626117269,Tumor
TCGA-VQ-A922-01A-11R-A414-31,5.43369693,3.915514208,4.308151877,5.118560732,6.597346878,5.830177731,5.468197504,5.25847106,6.969797469,5.345805819,4.030879856,7.630551085,6.658678498,6.831878508,6.351733793,7.340807029,3.019169211,8.48646661,7.594926192,7.037299849,4.840168118,7.224829418,5.523929483,6.095135122,4.34943039,Tumor
TCGA-HU-A4GU-01A-11R-A251-31,3.766669362,3.439958309,3.442299014,5.158239665,5.712568544,5.399768219,5.068464021,4.981929351,5.341551735,5.857126816,3.806705563,7.333129404,7.08561161,6.831456732,0.261354973,2.656555862,0.241465217,8.961123206,7.275761359,7.395764606,5.537661976,7.326639809,5.775027094,5.290391247,3.293907642,Tumor
TCGA-R5-A7ZF-01A-11R-A354-31,4.650017174,3.443136638,4.227641741,4.022943001,5.080311017,5.775917584,5.308020055,5.346502032,5.263890376,4.500183167,3.392059226,6.917700266,6.111780017,6.419361409,4.012424754,6.000365812,4.285996931,8.619153634,7.610179595,7.041536504,4.84241773,7.390506047,6.065055678,5.28708136,4.087831954,Tumor
TCGA-D7-8576-01A-11R-2343-13,4.570788351,3.67809332,3.788654393,4.438860369,6.177366912,4.788480566,5.135500805,4.791954167,5.266027521,5.10036883,4.820092143,8.049530033,6.496261162,6.619518509,0.279666693,5.632082922,3.506665408,8.405234661,6.973246194,6.340875199,4.091979884,6.03713421,5.944721664,6.035169601,4.152759408,Tumor
TCGA-CD-5813-01A-11R-1602-13,3.048172351,2.444886211,3.446910589,3.143615945,5.486708582,4.938474939,4.328682107,3.747424997,4.58116442,4.575069037,2.415787325,6.3371011,5.551611066,5.534510195,0.209824769,3.731252767,1.651168365,7.198691568,6.784294578,6.155399727,3.355469785,5.096887582,4.958552715,5.362790824,3.640332869,Tumor
TCGA-BR-8286-01A-12R-2343-13,3.86807926,3.001774685,3.514418977,4.369376443,5.87992186,5.793401724,3.872397364,4.599560603,5.443168671,4.949851918,3.341394463,6.435746258,6.515802479,6.175175661,0.824523155,6.206400593,4.932108901,8.79929587,7.256944594,6.91638707,4.968202752,6.493460325,5.728202977,5.646136477,3.803611428,Tumor
TCGA-BR-8486-01A-31R-2402-13,4.442309898,3.561031579,4.041461158,4.710519932,5.451196932,5.970411485,4.528363776,4.792937061,6.058092627,5.333770053,3.535413495,8.13486317,6.706736361,6.207562196,5.343002318,5.150989334,3.565846945,8.373725633,7.355645332,7.054480595,5.385828241,6.261183075,5.61277003,6.330733219,3.361260801,Tumor
TCGA-CG-4476-01A-01R-1157-13,4.402918597,3.82262003,3.702411533,4.027244306,5.465669573,5.671153796,4.832321936,5.408635785,6.097773849,5.463375273,4.289525389,7.313907903,6.269814332,6.566760367,0.175717991,5.76803846,2.130313146,8.398081824,7.15526654,6.871832562,5.003940835,6.792190321,5.249799903,5.159407138,3.987046127,Tumor
TCGA-BR-8683-01A-11R-2402-13,4.157483568,3.934360807,4.358226043,5.037673895,6.011477748,5.923443728,5.107128759,5.625688097,5.762389746,5.563171556,4.106814791,7.772823923,6.60168285,6.696788134,0.57173738,6.692771705,3.960377332,8.587187194,6.944590258,6.981950808,5.38532611,7.067104103,5.753808818,6.371724158,4.327349642,Tumor
TCGA-IP-7968-01A-11R-2203-13,4.374431633,3.398998097,4.378500526,5.037839032,6.715381365,6.307836502,5.267551903,4.986346763,6.167906823,5.774169533,3.699560516,7.772672852,6.742818711,6.271286532,3.053998408,6.773698369,5.112363604,8.864168498,7.750078528,7.102923679,4.985057262,6.98300612,6.353590596,6.015140626,4.529314353,Tumor
TCGA-BR-8291-01A-11R-2343-13,3.976756794,3.247913542,3.875314159,4.730945308,5.682517397,5.618133798,4.400270815,4.422188589,5.182006934,4.960454253,4.08141718,6.795628001,6.61629329,6.130496225,0.231785174,5.142838995,3.124467269,8.117981206,6.866155039,6.567140028,4.239081787,6.247416025,5.476325949,5.92071111,4.517040055,Tumor
