"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"TAP1",3.64520336290623e-09,0.270249752264808,0.829,0.629,5.60778085349495e-05,"2"
"CNIH1",3.69527835131537e-09,0.274337370032349,0.441,0.232,5.68481621566357e-05,"2"
"APOL6",3.76342647135129e-09,0.253585426406835,0.829,0.63,5.78965528352682e-05,"2"
"SLC6A6",3.7710465701677e-09,0.261421082355808,0.505,0.29,5.80137804354599e-05,"2"
"SAMSN1",3.98388934173104e-09,-0.757652851814293,0.748,0.769,6.12881536331904e-05,"2"
"CAPZB",4.45713756292157e-09,0.335603557655354,0.847,0.73,6.85686042679855e-05,"2"
"GNA12",4.89740335938497e-09,0.260813654370286,0.401,0.2,7.53416532807784e-05,"2"
"XBP1",5.04847131829048e-09,-0.461166594450093,0.455,0.637,7.76656827605807e-05,"2"
"FGL2",5.16218433294243e-09,0.261419861394125,0.932,0.785,7.94150437779864e-05,"2"
"LSP1",5.34968261236754e-09,-0.527225389173376,0.653,0.815,8.22995173086623e-05,"2"
"CD151",5.50887910309585e-09,0.272239482532274,0.419,0.215,8.47485961220266e-05,"2"
"SERP1",6.30481654839618e-09,-0.460539537576341,0.784,0.858,9.69932977805268e-05,"2"
"LYZ",6.54794869304644e-09,0.327478859558142,1,0.959,0.000100733642693826,"2"
"COL4A3BP",6.72399534152454e-09,0.266613036688444,0.676,0.452,0.000103441944334014,"2"
"ZZEF1",7.7459288193285e-09,0.253400567572588,0.365,0.173,0.00011916336895655,"2"
"CCNI",7.86036067791981e-09,-0.397490119934522,0.901,0.901,0.000120923788669118,"2"
"STAM2",8.72797412162887e-09,0.262368233527148,0.306,0.136,0.000134271153887139,"2"
"TMCO1",8.86618445604204e-09,0.293378762411818,0.707,0.489,0.000136397381671751,"2"
"PRELID1",9.54830638349819e-09,-0.442050478094426,0.545,0.653,0.000146891145403736,"2"
"PBRM1",9.59279303563112e-09,0.323116628289406,0.64,0.435,0.000147575528060149,"2"
"MMP1",9.65552043330386e-09,-0.358461227911532,0.113,0.025,0.000148540526345947,"2"
"CTNND1",9.88298590817709e-09,0.260663927314899,0.486,0.276,0.000152039855211396,"2"
"GTF2A1",1.08257363084042e-08,0.25151085566093,0.365,0.175,0.00016654312736849,"2"
"TNFSF14",1.09631274616771e-08,-0.366752903913309,0.023,0.147,0.000168656752870441,"2"
"EXOC5",1.13201779776807e-08,0.268117302621819,0.401,0.203,0.00017414961800864,"2"
"SPNS1",1.16092998629355e-08,0.273606855720122,0.369,0.18,0.0001785974690914,"2"
"SDHC",1.18330500181034e-08,0.255664550582102,0.468,0.261,0.000182039641478503,"2"
"G0S2",1.40429071857362e-08,-1.11494529164844,0.554,0.72,0.000216036084145365,"2"
"MCTP1",1.43806448528152e-08,0.284170224233337,0.595,0.376,0.00022123184041571,"2"
"CD300A",1.48270120531851e-08,0.282605867515231,0.473,0.265,0.000228098753426199,"2"
"WTAP",1.50045086617242e-08,-0.584814423934957,0.595,0.715,0.000230829361251966,"2"
"NUB1",1.54009060987431e-08,0.279174982044292,0.662,0.444,0.000236927539423064,"2"
"FYN",1.69301701060293e-08,-0.286294156110738,0.05,0.185,0.000260453736911155,"2"
"IFI6",1.9904484806457e-08,0.258598050426636,0.811,0.618,0.000306210594262535,"2"
"C15orf48",2.03154210201226e-08,-0.65641041410033,0.901,0.802,0.000312532436973566,"2"
"ZCCHC2",2.07010558778355e-08,0.265267554807393,0.356,0.171,0.000318465043624622,"2"
"CCL20",2.19521397293358e-08,-1.9084714291015,0.257,0.451,0.000337711717596102,"2"
"CHMP5",2.41474519476745e-08,0.25687115967651,0.707,0.495,0.000371484400763025,"2"
"RHOC",2.59938435590075e-08,0.256064262915899,0.41,0.217,0.000399889289311771,"2"
"AHNAK",2.64873389269208e-08,0.343960198891777,0.892,0.772,0.000407481222051749,"2"
"CD300E",2.65148983295054e-08,-0.541737790257882,0.324,0.535,0.000407905195901111,"2"
"NR4A1",2.88760390032565e-08,-0.573533228129506,0.626,0.785,0.000444228984026097,"2"
"PNPLA8",2.99505632033034e-08,-0.471923226340733,0.446,0.582,0.000460759464319619,"2"
"TET3",3.07942893949046e-08,0.267377949536471,0.414,0.219,0.000473739348051212,"2"
"ARL5B",3.36509535921492e-08,-0.57425859468363,0.468,0.651,0.000517686270061624,"2"
"ATP6V1F",3.48458176804017e-08,0.280158744943275,0.892,0.752,0.0005360680591953,"2"
"CCDC88A",3.65771298647094e-08,0.300023881475479,0.896,0.8,0.000562702565838689,"2"
"HES1",4.30192520102459e-08,0.265223180207614,0.518,0.312,0.000661808172925623,"2"
"BLVRB",4.62113007387326e-08,0.26515674822598,0.604,0.392,0.000710914650564662,"2"
"SELPLG",4.71435129129266e-08,0.302755591894828,0.405,0.215,0.000725255802652463,"2"
"TUBA1C",4.77145345105843e-08,0.318230545156255,0.761,0.585,0.000734040398910829,"2"
"EIF3L",4.83297687382411e-08,-0.374636614886811,0.514,0.629,0.000743505162269102,"2"
"CDC37",5.18345808241618e-08,-0.382225488342535,0.495,0.61,0.000797423191398905,"2"
"TENT2",5.31124413819623e-08,0.258195014260858,0.41,0.218,0.000817081798220108,"2"
"EXOC1",5.39188331685304e-08,0.276554139770459,0.396,0.209,0.000829487329464672,"2"
"YWHAG",5.39751386421903e-08,0.288712999219414,0.734,0.535,0.000830353532871456,"2"
"SERPINB1",5.82571771794482e-08,-0.588245212753943,0.698,0.805,0.000896228413728631,"2"
"INTS6",6.21411435291633e-08,-0.565870135961819,0.5,0.687,0.000955979352052648,"2"
"SELL",6.66042660791257e-08,-0.454455861174877,0.122,0.25,0.00102464002936127,"2"
"PPP1R10",6.85228880252342e-08,-0.431206866268735,0.432,0.589,0.0010541561093802,"2"
"RAC2",7.64900265721438e-08,-0.360973786689841,0.347,0.433,0.00117672256878586,"2"
"PELI1",7.90487093519904e-08,-0.498243527921486,0.252,0.302,0.00121608534467102,"2"
"VAMP5",8.04811394645385e-08,0.34212296659766,0.685,0.486,0.00123812184952246,"2"
"YBX1",8.26356939667745e-08,-0.400890310172006,0.977,0.957,0.00127126751598486,"2"
"SNAI1",8.69415717547529e-08,-0.519606196218653,0.18,0.313,0.00133750913987512,"2"
"SLC25A6",9.707764069705e-08,-0.470536966554355,0.689,0.812,0.00149344242448342,"2"
"EIF3H",1.0448462726462e-07,-0.387845776640592,0.559,0.673,0.00160739150583892,"2"
"PLEKHB2",1.06974693490254e-07,0.295617307256649,0.802,0.659,0.00164569868465407,"2"
"ISG20",1.07869009273391e-07,-0.404405648670288,0.252,0.285,0.00165945683866185,"2"
"FPR1",1.08777708430184e-07,-0.539748144436851,0.514,0.636,0.00167343626648995,"2"
"UBE2Q1",1.12236886454865e-07,0.256513516936661,0.392,0.208,0.00172665226122164,"2"
"CFLAR",1.22746561191166e-07,-0.565339476138414,0.919,0.935,0.0018883330973649,"2"
"CEMIP2",1.28452510775139e-07,0.26969460840237,0.423,0.236,0.00197611342576474,"2"
"HNRNPC",1.29442090414122e-07,-0.387974690290095,0.932,0.942,0.00199133711893085,"2"
"HNRNPM",1.30462022229246e-07,-0.423563871369436,0.64,0.779,0.00200702774997472,"2"
"MIR3945HG",1.32801912157439e-07,-0.532520271555134,0.054,0.181,0.00204302461663005,"2"
"UPP1",1.33247308125791e-07,-0.440778911735406,0.477,0.577,0.00204987658820718,"2"
"PRMT2",1.44292986811699e-07,0.277249812628465,0.671,0.47,0.00221980330911118,"2"
"LPP",1.62442697202695e-07,0.311526900223947,0.676,0.488,0.00249901845376626,"2"
"KTN1",1.74903239385896e-07,0.251850256178723,0.896,0.767,0.00269071143471262,"2"
"LGALS1",1.82582954740363e-07,0.250742351877377,0.991,0.945,0.00280885617572574,"2"
"TNFRSF1B",1.84510238777173e-07,-0.632946977946238,0.761,0.819,0.00283850551334803,"2"
"BZW1",1.93995997308517e-07,-0.506357518469994,0.739,0.81,0.00298443442259423,"2"
"POU2F2",2.00068863493442e-07,-0.329520479516737,0.203,0.244,0.00307785939598311,"2"
"CASP1",2.31745361248748e-07,-0.312741373204383,0.514,0.544,0.00356517063745074,"2"
"RRAD",2.36491723917598e-07,-0.406907577225338,0.032,0.146,0.00363818868074833,"2"
"RBM8A",2.49616687688896e-07,-0.353575180814934,0.505,0.653,0.00384010312340598,"2"
"ZFP36L2",2.71303508784314e-07,0.326008784556177,0.824,0.71,0.00417373317913788,"2"
"CD93",2.88018354630289e-07,-0.478948774645866,0.302,0.49,0.00443087436763237,"2"
"SLC38A10",2.89723543913305e-07,0.252277369097936,0.311,0.154,0.00445710699956228,"2"
"GADD45B",2.93567673134065e-07,-0.690898589878061,0.577,0.741,0.00451624508349446,"2"
"TOMM7",3.58927642147265e-07,-0.436783065638761,0.68,0.788,0.00552174284679353,"2"
"ZNF207",4.34006148047581e-07,-0.363840408349818,0.644,0.783,0.00667675058156398,"2"
"GPBP1",4.72458414654301e-07,-0.398849911153467,0.653,0.754,0.00726830025104176,"2"
"PTX3",4.79946002673746e-07,-0.619246149965517,0.018,0.116,0.0073834893051329,"2"
"FYB1",4.89351081760526e-07,0.27075880827169,0.932,0.82,0.00752817704180393,"2"
"NFAT5",4.98147269782247e-07,-0.586688385992119,0.455,0.619,0.00766349759833009,"2"
"SNRPB",5.00181038562136e-07,-0.336353461710764,0.482,0.596,0.0076947850972399,"2"
"GNB1",5.29925430260414e-07,0.252441054287844,0.887,0.761,0.00815237281912621,"2"
"CHD1",5.39538690370273e-07,-0.541927406800381,0.658,0.776,0.00830026321265627,"2"
"TUBA1A",5.5122486887622e-07,0.459529004693169,0.694,0.557,0.00848004338279177,"2"
"GAPDH",5.51462252518221e-07,-0.416759553654043,0.995,0.993,0.00848369529274031,"2"
"JMJD1C",6.28653086567566e-07,-0.581057852368051,0.671,0.807,0.00967119908375544,"2"
"RNF19B",6.60551729534917e-07,-0.301927641222637,0.432,0.376,0.0101619278071652,"2"
"DAPP1",6.64220195915209e-07,-0.350347830167125,0.288,0.277,0.0102183634939596,"2"
"PDIA6",6.8556830624304e-07,0.316569950417536,0.793,0.663,0.0105467828232429,"2"
"TNF",6.99196221602763e-07,-0.901310186612423,0.135,0.255,0.0107564346731369,"2"
"RAB21",7.4789986375073e-07,-0.378106740543973,0.532,0.636,0.0115056915039412,"2"
"VEGFA",7.49077031285867e-07,-0.811923326348263,0.698,0.765,0.0115238010493018,"2"
"CHORDC1",7.76152840112541e-07,-0.435677527109209,0.329,0.426,0.0119403352922913,"2"
"JARID2",7.8603526221759e-07,-0.436675704569592,0.266,0.364,0.0120923664739554,"2"
"FUS",8.27151093199539e-07,-0.412391052446165,0.833,0.901,0.0127248924177817,"2"
"NCF1",8.31995673831613e-07,0.407966976250126,0.658,0.489,0.0127994214462255,"2"
"ID3",8.66700610104207e-07,0.323416073077814,0.347,0.181,0.0133333221858431,"2"
"MAP3K20",8.68235022154703e-07,-0.400779390278333,0.167,0.272,0.0133569275808279,"2"
"BIRC3",9.84782279504795e-07,-1.14584247115158,0.477,0.633,0.0151498905879018,"2"
"CDC42EP3",9.94665958338039e-07,-0.428372400838383,0.099,0.22,0.0153019411030724,"2"
"EEF2",1.12598765327929e-06,-0.353310932578964,0.901,0.923,0.0173221940580487,"2"
"TPM4",1.15030709708457e-06,0.323945171606677,0.932,0.874,0.0176963243815491,"2"
"HNRNPA3",1.25385578081634e-06,-0.35912694160206,0.833,0.897,0.0192893173320786,"2"
"IFITM2",1.34588836454089e-06,-0.496792166125438,0.482,0.629,0.020705146600097,"2"
"MALT1",1.4513313377638e-06,-0.482301096581193,0.369,0.533,0.0223272813001583,"2"
"CXCL10",1.45138224131365e-06,0.66196084787584,0.468,0.435,0.0223280644003693,"2"
"ARFGAP3",1.49942284990946e-06,-0.33472101581818,0.545,0.548,0.0230671211230072,"2"
"HIST1H4C",1.50310983591953e-06,-0.298799687031327,0.36,0.255,0.0231238417157861,"2"
"CXCL5",1.7648995162319e-06,0.904564495644406,0.158,0.055,0.0271512141577115,"2"
"EIF3K",1.79111627517277e-06,-0.337487237327248,0.626,0.69,0.0275545327772579,"2"
"BACH1",2.02110175226226e-06,-0.46398439933161,0.541,0.681,0.0310926293568027,"2"
"TREM1",2.03910383898992e-06,-0.322885145427148,0.302,0.332,0.031369573459021,"2"
"SRSF5",2.16697325261902e-06,-0.334196127747352,0.685,0.797,0.033336716518291,"2"
"AP1S2",2.17045205478895e-06,-0.39849894222585,0.662,0.698,0.0333902344108731,"2"
"ATP2B1-AS1",2.25504396534313e-06,-0.440567965707362,0.194,0.309,0.0346915963628388,"2"
"RPS26",2.27851111458981e-06,-0.414204064912774,0.703,0.815,0.0350526149868496,"2"
"RYBP",2.28503955674453e-06,-0.406340853576002,0.342,0.472,0.0351530485409578,"2"
"SH3BGRL3",2.28807035437295e-06,-0.380957314532794,0.986,0.967,0.0351996743316734,"2"
"BRD2",2.35874631562939e-06,-0.337245048649387,0.59,0.756,0.0362869533196426,"2"
"CARD16",2.5024727357299e-06,-0.370968932454261,0.405,0.524,0.0384980405664688,"2"
"STX11",3.00142372744418e-06,-0.416699607931542,0.482,0.555,0.0461739026230013,"2"
"ICAM1",3.00867016591293e-06,0.345383084238391,0.829,0.738,0.0462853818324045,"2"
"NAMPT",3.01367005510787e-06,-0.67873454511751,0.986,0.932,0.0463623001277795,"2"
"HBP1",3.15333130379974e-06,-0.256482467216011,0.428,0.424,0.0485108487776552,"2"
"CFP",3.15425617249194e-06,-0.384416781682957,0.126,0.254,0.048525076957616,"2"
"HIVEP2",3.24861591746417e-06,-0.314762594534537,0.135,0.229,0.0499767072742688,"2"
"IL1B",1.7112161609198e-129,3.36562542631261,1,0.61,2.63253494195902e-125,"3"
"PTGS2",7.93386017145159e-129,3.6734863350708,0.951,0.486,1.22054504877611e-124,"3"
"IL1RN",1.82293646450769e-122,3.11858402116944,0.967,0.553,2.80440545699863e-118,"3"
"TIMP1",4.10479284698346e-106,2.84285570215362,0.995,0.762,6.31481331579935e-102,"3"
"BCL2A1",2.72318364370351e-99,1.97543234565147,1,0.769,4.18934571747348e-95,"3"
"CXCL8",3.54632602352214e-97,3.0178075209069,0.995,0.714,5.45566795458646e-93,"3"
"IL1A",7.61550232966633e-90,3.0249883490398,0.732,0.104,1.17156887839587e-85,"3"
"SERPINB9",2.84632129782027e-88,1.9166843783328,0.967,0.657,4.37878068456671e-84,"3"
"SOD2",5.74018584369176e-88,1.8217898942023,1,0.951,8.83070190193541e-84,"3"
"CD44",1.09775802959814e-87,1.68601884886815,0.995,0.929,1.68879095273378e-83,"3"
"CCL20",4.07238383485869e-80,3.35352742738981,0.842,0.353,6.26495529154661e-76,"3"
"C15orf48",2.10520631052352e-78,1.91721045680534,0.989,0.791,3.23864938810939e-74,"3"
"TNIP3",3.16064689764013e-78,2.92548113063869,0.628,0.072,4.86233918732957e-74,"3"
"TNFAIP8",1.19115168238706e-73,1.51085065187624,0.825,0.506,1.83246774818425e-69,"3"
"ATP13A3",4.59586343703357e-73,1.62996817213046,0.984,0.756,7.07027631153244e-69,"3"
"AQP9",3.10134102864444e-72,1.76795559268728,0.902,0.464,4.7711030384666e-68,"3"
"CCL3",2.91913655258879e-68,2.4443293153778,0.962,0.546,4.49079967250259e-64,"3"
"EHD1",8.10932986125626e-65,1.40790397315509,0.825,0.3,1.24753930585566e-60,"3"
"NFKB1",2.63770136976405e-64,1.53615691676596,0.967,0.733,4.05783978724501e-60,"3"
"KYNU",1.46552503546908e-62,1.39817052276333,0.929,0.662,2.25456371456563e-58,"3"
"TMSB4X",1.59776576228117e-62,-1.49168415607013,1,1,2.45800284869335e-58,"3"
"ATP2B1",5.83641738389101e-62,1.58963579877684,0.951,0.745,8.97874450337794e-58,"3"
"NAMPT",1.0704170944377e-61,1.48644086929401,1,0.932,1.64672965808297e-57,"3"
"ETS2",3.68582574302923e-61,1.33839581357316,0.962,0.663,5.67027432307616e-57,"3"
"FLT1",2.39008971187889e-60,1.88106589307025,0.656,0.175,3.67691401275448e-56,"3"
"WTAP",3.66354831960014e-60,1.29358022905648,0.923,0.66,5.63600273487285e-56,"3"
"CST3",1.20664681899012e-58,-1.86204364451258,0.787,0.979,1.85630546633439e-54,"3"
"ANXA5",1.67839063602111e-58,1.12275760232503,1,0.943,2.58203615445487e-54,"3"
"TNFAIP6",2.69959817862556e-58,2.36255111695231,0.645,0.141,4.15306183799756e-54,"3"
"PLAUR",2.01997522333353e-57,1.52654095397203,1,0.878,3.1075298835763e-53,"3"
"PNRC1",5.66159077423723e-57,1.15869221049027,1,0.958,8.70979124708656e-53,"3"
"CCL3L1",1.19323361899813e-56,2.92849750545939,0.842,0.355,1.83567059946673e-52,"3"
"VEGFA",4.4020033533122e-56,1.38082086026407,0.995,0.717,6.77204195873549e-52,"3"
"SLC25A37",5.5429253274272e-56,1.60360131844858,0.82,0.429,8.527236323714e-52,"3"
"TNFAIP3",6.3931360562146e-56,1.41756734681051,1,0.839,9.83520050888054e-52,"3"
"IRAK2",2.39637878963035e-55,1.14190525567947,0.645,0.163,3.68658912996734e-51,"3"
"TNIP1",1.18974621465986e-54,1.12283012048885,0.721,0.294,1.83030557663273e-50,"3"
"GRN",5.35846883953676e-54,-1.64186251571408,0.738,0.953,8.24346846274334e-50,"3"
"FTH1",1.53052306615481e-53,1.28310544549046,1,1,2.35455668497256e-49,"3"
"IVNS1ABP",8.03283332895956e-51,1.29289814921387,0.929,0.724,1.23577107932714e-46,"3"
"VAMP8",1.89775101044858e-49,-1.22344573430772,0.317,0.822,2.91950015447409e-45,"3"
"CCL4",4.2055650502933e-49,2.421482994677,0.891,0.487,6.46984127337121e-45,"3"
"MIR3945HG",6.00682913540231e-49,1.54022214971268,0.541,0.101,9.24090594190291e-45,"3"
"CXCL3",7.76750945993455e-49,2.68770095795059,0.803,0.439,1.19495365531633e-44,"3"
"IER3",1.04308823902977e-48,1.20162606615642,1,0.854,1.6046869469234e-44,"3"
"CTSZ",2.68707573470317e-48,-1.60755656004057,0.689,0.945,4.13379731026736e-44,"3"
"CXCL2",2.82967777300789e-48,1.94003760987391,0.923,0.604,4.35317628599533e-44,"3"
"EREG",1.91983517911578e-47,2.13202016193968,0.874,0.475,2.95347443955172e-43,"3"
"ADAM19",1.81411539007619e-46,1.53506803512606,0.536,0.131,2.79083511609321e-42,"3"
"RNF19B",7.14106377457963e-46,1.30195504028715,0.683,0.339,1.09858125108133e-41,"3"
"CD74",9.49391270054126e-46,-1.49278078965659,0.989,1,1.46054352985127e-41,"3"
"ITGB2",4.91435456036911e-44,-1.12939478145466,0.623,0.93,7.56024305567184e-40,"3"
"PPP1R15A",3.07348291087614e-43,0.959528205258332,0.984,0.839,4.72824611009185e-39,"3"
"HLA-DRB5",7.4557538863543e-43,-1.63739396052827,0.896,0.964,1.14699317787675e-38,"3"
"SYNGR2",1.02938785310763e-42,-1.10225634660215,0.197,0.7,1.58361027322078e-38,"3"
"TMSB10",1.66446245621441e-42,-1.07984179192267,0.989,1,2.56060904264025e-38,"3"
"SAMHD1",1.81806253224226e-42,-1.18028607147197,0.47,0.877,2.79690739960149e-38,"3"
"TNFRSF1B",6.81463013422012e-42,1.15695801010322,0.951,0.787,1.04836269984842e-37,"3"
"HLA-DMB",7.66506451819014e-42,-1.26367375662684,0.366,0.796,1.17919352547837e-37,"3"
"NPC2",1.3273813717386e-41,-1.32095100135721,0.792,0.942,2.04204350228266e-37,"3"
"DENND5A",1.34707144182311e-41,1.01421406526529,0.645,0.271,2.07233470610068e-37,"3"
"G0S2",2.28058654546512e-41,1.40482790934906,0.967,0.65,3.50845434154354e-37,"3"
"HBP1",5.65605930058847e-41,0.985370159660059,0.76,0.373,8.7012816280253e-37,"3"
"TMEM176B",4.13007340690051e-40,-1.43994685054135,0.301,0.734,6.35370492917575e-36,"3"
"HNRNPC",4.2920894068213e-40,0.869402743813764,0.978,0.934,6.60295034345389e-36,"3"
"SNAI1",6.07048650259428e-40,1.17745596743295,0.656,0.235,9.33883643559104e-36,"3"
"TRGC1",1.57099103474085e-39,0.833304879743701,0.322,0.016,2.41681260784532e-35,"3"
"SLC2A3",3.68336982652978e-39,1.25101057849011,0.995,0.791,5.66649614113342e-35,"3"
"LCP2",3.82712081842399e-39,1.21978300161288,0.956,0.769,5.88764266706346e-35,"3"
"PLEK",5.80896255245981e-39,1.41644362497648,0.978,0.879,8.93650799070418e-35,"3"
"F3",1.21615871245887e-38,1.6476414022124,0.372,0.043,1.87093856324672e-34,"3"
"ATP5F1E",2.56245401042848e-38,-0.788758376892168,0.978,0.993,3.94207924964317e-34,"3"
"HLA-DPB1",6.90016569238309e-38,-1.72673847798185,0.874,0.964,1.06152149011621e-33,"3"
"CFLAR",1.17901262178648e-37,1.00074341039555,0.995,0.923,1.81379301735632e-33,"3"
"HLA-DQB1",2.97666781800894e-37,-1.54710503237778,0.803,0.933,4.57930577122496e-33,"3"
"C1QA",5.04151657042367e-37,-2.96611552250469,0.224,0.598,7.75586909193977e-33,"3"
"ITGB8",8.32638883462227e-37,1.08307850966953,0.399,0.049,1.28093165831829e-32,"3"
"SLAMF1",1.08081316413183e-36,1.23809239683294,0.317,0.025,1.6627229717004e-32,"3"
"GK",1.08224509519847e-36,1.16913356483141,0.934,0.733,1.66492585445332e-32,"3"
"CTSD",1.13539897007698e-36,-2.58773806575722,0.596,0.818,1.74669777556642e-32,"3"
"HLA-DRB1",1.72618027390691e-36,-1.44639232458807,0.973,0.995,2.65555573337839e-32,"3"
"C1QB",1.96429056148017e-36,-3.14085240518017,0.224,0.579,3.02186459978109e-32,"3"
"MAP2K3",2.33947405790377e-36,0.873659393031599,0.798,0.46,3.59904689067916e-32,"3"
"SRGN",3.28964451310745e-36,1.17493778801276,1,0.991,5.06078911896451e-32,"3"
"APOE",8.39973344630671e-36,-4.28332966705552,0.279,0.617,1.29221499337982e-31,"3"
"NINJ1",9.24025065588897e-36,0.990712603207238,0.88,0.654,1.42152016090196e-31,"3"
"EIF1B",1.0075680068157e-35,1.09973625053292,0.792,0.521,1.55004262168528e-31,"3"
"ITM2B",1.5073570981007e-35,-1.23906036800301,0.847,0.963,2.31891815971812e-31,"3"
"INHBA",1.5486085004781e-35,2.43314182220077,0.699,0.369,2.38237931713551e-31,"3"
"KDM6B",5.80236106906523e-35,0.985827769642181,0.973,0.788,8.92635226864996e-31,"3"
"BZW1",7.51106498197373e-35,0.944368660194406,0.94,0.776,1.15550223682684e-30,"3"
"CCL4L2",1.67409665745881e-34,2.65481996753698,0.743,0.364,2.57543029783464e-30,"3"
"FGL2",1.74002002776396e-34,-1.29096349901275,0.497,0.858,2.67684681071207e-30,"3"
"MS4A6A",2.79800391847775e-34,-1.43542942364357,0.377,0.763,4.30444922818617e-30,"3"
"ABL2",3.08203814061675e-34,1.06897179155005,0.896,0.569,4.74140747552481e-30,"3"
"APOC1",3.55137280131364e-34,-3.44122835966787,0.246,0.618,5.4634319175409e-30,"3"
"JARID2",6.32190018587614e-34,1.02327242481688,0.639,0.302,9.72561124595186e-30,"3"
"SAMSN1",1.29721554349472e-33,1.13609337207002,0.923,0.741,1.99563639211227e-29,"3"
"C1QC",1.7277695499557e-33,-2.29265987271116,0.197,0.551,2.65800067565186e-29,"3"
"SESTD1",2.84068774010954e-33,0.972667594607771,0.519,0.227,4.37011401938452e-29,"3"
"HIVEP2",3.36916151034925e-33,0.86499867526412,0.53,0.164,5.18311806752129e-29,"3"
"PELI1",5.1018793896416e-33,1.24135637694252,0.59,0.248,7.84873125302463e-29,"3"
"SLC38A2",8.77256520144944e-33,1.01237377420137,0.945,0.797,1.34957143059098e-28,"3"
"GSN",9.56060538733456e-33,-1.22192415252352,0.328,0.722,1.47080353278755e-28,"3"
"HLA-DMA",2.59551372713406e-32,-1.09534242575784,0.486,0.814,3.99293831782304e-28,"3"
"DNAJB6",7.67058557012547e-32,0.856339892569943,0.934,0.813,1.1800428841081e-27,"3"
"PDE4DIP",9.75476056761518e-32,0.9607581724781,0.749,0.416,1.50067236572192e-27,"3"
"YWHAH",1.0497184889061e-31,-1.18018229286513,0.29,0.701,1.61488692333315e-27,"3"
"IL6",1.16704390213014e-31,2.77069290244402,0.377,0.104,1.79538033903701e-27,"3"
"HLA-DQA1",1.54930037730572e-31,-1.56084689856494,0.683,0.872,2.38344370044712e-27,"3"
"TUBA1B",1.99019111179667e-31,-1.28314899692873,0.628,0.877,3.061710006388e-27,"3"
"MSR1",2.91057233283668e-31,-1.54824634709433,0.213,0.597,4.47762447683594e-27,"3"
